pygame 2.6.1 (SDL 2.28.4, Python 3.12.10)
Hello from the pygame community. https://www.pygame.org/contribute.html
Track 0: allstar
MetaMessage('track_name', name='allstar', time=0)
MetaMessage('text', text='By Smash Mouth', time=0)
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=46 velocity=110 time=2
note_on channel=9 note=46 velocity=0 time=94
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=36 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=36 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=38 velocity=110 time=2
note_on channel=9 note=46 velocity=110 time=0
note_on channel=9 note=38 velocity=0 time=94
note_on channel=9 note=46 velocity=0 time=0
note_on channel=9 note=57 velocity=110 time=98
note_on channel=9 note=57 velocity=0 time=718
MetaMessage('end_of_track', time=0)
Track 8: Staff-3
MetaMessage('midi_port', port=0, time=0)
MetaMessage('track_name', name='Staff-3', time=0)
program_change channel=3 program=18 time=0
control_change channel=3 control=7 value=127 time=0
control_change channel=3 control=10 value=64 time=0
note_on channel=3 note=73 velocity=110 time=3384
note_on channel=3 note=73 velocity=0 time=22
note_on channel=3 note=78 velocity=110 time=2
note_on channel=3 note=78 velocity=0 time=22
note_on channel=3 note=82 velocity=110 time=2
note_on channel=3 note=82 velocity=0 time=22
note_on channel=3 note=73 velocity=110 time=2
note_on channel=3 note=78 velocity=110 time=0
note_on channel=3 note=82 velocity=110 time=0
note_on channel=3 note=73 velocity=0 time=334
note_on channel=3 note=78 velocity=0 time=0
note_on channel=3 note=82 velocity=0 time=0
MetaMessage('end_of_track', time=0)
Track 9: Staff-6
MetaMessage('midi_port', port=0, time=0)
MetaMessage('track_name', name='Staff-6', time=0)
program_change channel=5 program=79 time=0
control_change channel=5 control=7 value=127 time=0
control_change channel=5 control=10 value=64 time=0
note_on channel=5 note=85 velocity=110 time=31488
note_on channel=5 note=85 velocity=0 time=160
note_on channel=5 note=82 velocity=110 time=32
note_on channel=5 note=82 velocity=0 time=160
note_on channel=5 note=80 velocity=110 time=32
note_on channel=5 note=80 velocity=0 time=94
note_on channel=5 note=78 velocity=110 time=2
note_on channel=5 note=78 velocity=0 time=94
note_on channel=5 note=82 velocity=110 time=98
note_on channel=5 note=82 velocity=0 time=190
note_on channel=5 note=83 velocity=110 time=2
note_on channel=5 note=83 velocity=0 time=94
note_on channel=5 note=82 velocity=110 time=2
note_on channel=5 note=82 velocity=0 time=160
note_on channel=5 note=80 velocity=110 time=32
note_on channel=5 note=80 velocity=0 time=94
note_on channel=5 note=78 velocity=110 time=2
note_on channel=5 note=78 velocity=0 time=94
note_on channel=5 note=75 velocity=110 time=2
note_on channel=5 note=75 velocity=0 time=94
note_on channel=5 note=73 velocity=110 time=2
note_on channel=5 note=73 velocity=0 time=94
note_on channel=5 note=85 velocity=110 time=2
note_on channel=5 note=85 velocity=0 time=160
note_on channel=5 note=82 velocity=110 time=32
note_on channel=5 note=82 velocity=0 time=160
note_on channel=5 note=80 velocity=110 time=32
note_on channel=5 note=80 velocity=0 time=94
note_on channel=5 note=78 velocity=110 time=2
note_on channel=5 note=78 velocity=0 time=94
note_on channel=5 note=82 velocity=110 time=98
note_on channel=5 note=82 velocity=0 time=190
note_on channel=5 note=83 velocity=110 time=2
note_on channel=5 note=83 velocity=0 time=94
note_on channel=5 note=82 velocity=110 time=2
note_on channel=5 note=82 velocity=0 time=160
note_on channel=5 note=80 velocity=110 time=32
note_on channel=5 note=80 velocity=0 time=94
note_on channel=5 note=78 velocity=110 time=2
note_on channel=5 note=78 velocity=0 time=94
note_on channel=5 note=75 velocity=110 time=2
note_on channel=5 note=75 velocity=0 time=94
note_on channel=5 note=73 velocity=110 time=2
note_on channel=5 note=73 velocity=0 time=94
note_on channel=5 note=85 velocity=110 time=2
note_on channel=5 note=85 velocity=0 time=160
note_on channel=5 note=82 velocity=110 time=32
note_on channel=5 note=82 velocity=0 time=160
note_on channel=5 note=80 velocity=110 time=32
note_on channel=5 note=80 velocity=0 time=94
note_on channel=5 note=78 velocity=110 time=2
note_on channel=5 note=78 velocity=0 time=94
note_on channel=5 note=82 velocity=110 time=98
note_on channel=5 note=82 velocity=0 time=190
note_on channel=5 note=83 velocity=110 time=2
note_on channel=5 note=83 velocity=0 time=94
note_on channel=5 note=82 velocity=110 time=2
note_on channel=5 note=82 velocity=0 time=160
note_on channel=5 note=80 velocity=110 time=32
note_on channel=5 note=80 velocity=0 time=94
note_on channel=5 note=78 velocity=110 time=2
note_on channel=5 note=78 velocity=0 time=94
note_on channel=5 note=75 velocity=110 time=2
note_on channel=5 note=75 velocity=0 time=94
note_on channel=5 note=73 velocity=110 time=2
note_on channel=5 note=73 velocity=0 time=94
note_on channel=5 note=85 velocity=110 time=2
note_on channel=5 note=85 velocity=0 time=160
note_on channel=5 note=82 velocity=110 time=32
note_on channel=5 note=82 velocity=0 time=160
note_on channel=5 note=80 velocity=110 time=32
note_on channel=5 note=80 velocity=0 time=94
note_on channel=5 note=78 velocity=110 time=2
note_on channel=5 note=78 velocity=0 time=94
note_on channel=5 note=82 velocity=110 time=98
note_on channel=5 note=82 velocity=0 time=190
note_on channel=5 note=83 velocity=110 time=2
note_on channel=5 note=83 velocity=0 time=94
note_on channel=5 note=82 velocity=110 time=2
note_on channel=5 note=82 velocity=0 time=160
note_on channel=5 note=80 velocity=110 time=32
note_on channel=5 note=80 velocity=0 time=94
note_on channel=5 note=78 velocity=110 time=2
note_on channel=5 note=78 velocity=0 time=94
note_on channel=5 note=75 velocity=110 time=2
note_on channel=5 note=75 velocity=0 time=94
note_on channel=5 note=73 velocity=110 time=2
note_on channel=5 note=73 velocity=0 time=94
MetaMessage('end_of_track', time=0)
Track 10: Staff-7
MetaMessage('midi_port', port=0, time=0)
MetaMessage('track_name', name='Staff-7', time=0)
program_change channel=6 program=10 time=0
control_change channel=6 control=7 value=127 time=0
control_change channel=6 control=10 value=64 time=0
note_on channel=6 note=85 velocity=110 time=31488
note_on channel=6 note=85 velocity=0 time=160
note_on channel=6 note=82 velocity=110 time=32
note_on channel=6 note=82 velocity=0 time=160
note_on channel=6 note=80 velocity=110 time=32
note_on channel=6 note=80 velocity=0 time=94
note_on channel=6 note=78 velocity=110 time=2
note_on channel=6 note=78 velocity=0 time=94
note_on channel=6 note=82 velocity=110 time=98
note_on channel=6 note=82 velocity=0 time=190
note_on channel=6 note=83 velocity=110 time=2
note_on channel=6 note=83 velocity=0 time=94
note_on channel=6 note=82 velocity=110 time=2
note_on channel=6 note=82 velocity=0 time=160
note_on channel=6 note=80 velocity=110 time=32
